year,week,vacances_zone_c,ferie,inc_varicelle,inc_diarrhee,inc_grippe,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,nb_ope
2010,15,2,0,4948.0,15009.0,1054.0,14.142857142857142,1.4285714285714286,0.0,11.599999999999998,2.857142857142857,9.571428571428571,0.8571428571428571,5.285714285714286,7.285714285714286,5.285714285714286,15.0,19.428571428571427,69.14285714285714,0.11428571428571428,1014.0,14.142857142857142,9.0,90.14285714285714,8.857142857142858,1658.0
2010,16,7,0,3089.0,10183.0,0.0,18.571428571428573,5.142857142857143,0.0,13.057142857142855,3.857142857142857,58.285714285714285,6.857142857142857,11.571428571428571,12.0,11.571428571428571,10.285714285714286,34.285714285714285,76.0,0.6857142857142858,1015.4285714285714,18.571428571428573,8.0,204.57142857142858,6.285714285714286,1571.0
2010,17,7,1,6897.0,12920.0,701.0,17.0,7.142857142857143,0.0,12.700000000000001,3.5714285714285716,86.28571428571429,7.0,11.285714285714286,12.142857142857142,11.285714285714286,14.0,42.57142857142857,74.57142857142857,0.2857142857142857,1018.5714285714286,17.0,7.571428571428571,170.14285714285714,8.857142857142858,1565.0
2010,18,0,1,3922.0,10251.0,1155.0,9.142857142857142,0.7142857142857143,0.42857142857142855,11.228571428571428,2.0,42.0,3.142857142857143,2.7142857142857144,5.0,2.7142857142857144,18.142857142857142,69.57142857142857,89.0,1.157142857142857,1009.1428571428571,9.142857142857142,6.428571428571429,175.0,11.714285714285714,1487.0
2010,19,0,1,2112.0,7583.0,401.0,12.857142857142858,2.4285714285714284,0.0,12.428571428571429,2.5714285714285716,6.428571428571429,4.428571428571429,6.571428571428571,8.142857142857142,6.571428571428571,14.0,60.285714285714285,80.42857142857143,1.157142857142857,1011.1428571428571,12.857142857142858,6.428571428571429,202.42857142857142,9.285714285714286,1478.0
2010,20,0,0,1898.0,7076.0,197.0,18.714285714285715,7.142857142857143,0.0,13.757142857142856,4.0,45.142857142857146,6.285714285714286,11.857142857142858,13.142857142857142,11.857142857142858,18.142857142857142,27.428571428571427,68.14285714285714,0.04285714285714286,1024.4285714285713,18.714285714285715,8.857142857142858,108.71428571428571,11.857142857142858,1789.0
2010,21,0,1,1847.0,7333.0,981.0,18.857142857142858,7.571428571428571,0.0,12.642857142857142,4.0,87.28571428571429,8.714285714285714,13.428571428571429,13.571428571428571,13.428571428571429,14.714285714285714,55.142857142857146,77.28571428571429,1.957142857142857,1015.4285714285714,18.857142857142858,7.428571428571429,211.57142857142858,9.285714285714286,1795.0
2010,22,0,0,5732.0,14114.0,1007.0,19.142857142857142,9.857142857142858,0.0,12.642857142857142,3.857142857142857,48.714285714285715,10.857142857142858,14.0,15.0,14.0,15.142857142857142,51.142857142857146,81.71428571428571,0.6571428571428573,1017.2857142857143,19.142857142857142,6.714285714285714,201.42857142857142,10.0,1978.0
2010,23,0,0,3480.0,7072.0,160.0,20.142857142857142,10.714285714285714,0.0,13.5,4.285714285714286,4.857142857142857,11.142857142857142,14.714285714285714,15.428571428571429,14.714285714285714,19.857142857142858,42.0,78.42857142857143,0.6142857142857142,1009.0,20.142857142857142,8.142857142857142,182.28571428571428,13.142857142857142,1880.0
2010,24,0,0,2934.0,11384.0,517.0,14.0,7.714285714285714,0.0,11.157142857142857,3.0,35.285714285714285,9.428571428571429,10.142857142857142,10.857142857142858,10.142857142857142,11.714285714285714,77.42857142857143,91.0,3.2285714285714286,1013.8571428571429,14.0,5.0,229.0,8.142857142857142,1739.0
2010,25,0,0,3722.0,7566.0,452.0,23.428571428571427,9.571428571428571,0.0,14.5,5.0,84.42857142857143,9.0,15.714285714285714,16.714285714285715,15.714285714285714,15.571428571428571,12.571428571428571,66.42857142857143,0.042857142857142864,1017.5714285714286,23.428571428571427,9.285714285714286,77.0,9.571428571428571,1999.0
2010,26,3,0,7810.0,11634.0,239.0,26.142857142857142,14.285714285714286,0.0,14.5,5.714285714285714,62.285714285714285,15.142857142857142,20.571428571428573,21.0,20.714285714285715,12.285714285714286,26.857142857142858,75.42857142857143,1.0,1018.5714285714286,26.142857142857142,7.714285714285714,180.85714285714286,7.571428571428571,2418.0
2010,27,7,0,8057.0,9147.0,169.0,28.571428571428573,14.714285714285714,0.0,14.357142857142858,5.571428571428571,14.714285714285714,13.0,21.142857142857142,21.571428571428573,21.142857142857142,14.142857142857142,22.0,64.42857142857143,0.0,1019.8571428571429,28.571428571428573,8.571428571428571,196.14285714285714,8.714285714285714,2001.0
2010,28,7,1,3524.0,20683.0,63.0,26.142857142857142,12.0,0.0,14.214285714285714,5.285714285714286,22.857142857142858,11.857142857142858,18.857142857142858,19.428571428571427,18.857142857142858,14.285714285714286,19.0,68.0,0.7142857142857143,1016.8571428571429,26.142857142857142,9.0,175.85714285714286,9.428571428571429,2301.0
2010,29,7,0,1910.0,5155.0,0.0,22.857142857142858,12.571428571428571,0.0,13.614285714285716,5.0,73.71428571428571,11.285714285714286,17.0,17.285714285714285,17.0,14.142857142857142,42.0,72.28571428571429,0.9,1017.8571428571429,22.857142857142858,8.571428571428571,244.57142857142858,9.285714285714286,1700.0
